danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,type,id,uri,track_href,analysis_url,duration_ms,time_signature
0.898,0.457,6,-10.539,1,0.0685,0.973,0.892,0.13,0.853,116.036,audio_features,68tS8zt1kpPHxunJ7Xq4PI,spotify:track:68tS8zt1kpPHxunJ7Xq4PI,https://api.spotify.com/v1/tracks/68tS8zt1kpPHxunJ7Xq4PI,https://api.spotify.com/v1/audio-analysis/68tS8zt1kpPHxunJ7Xq4PI,498971,4
0.85,0.584,9,-9.76,1,0.0466,0.00111,0.0326,0.0585,0.94,125.002,audio_features,1CPypyk7Mosa4p8Qosvtt9,spotify:track:1CPypyk7Mosa4p8Qosvtt9,https://api.spotify.com/v1/tracks/1CPypyk7Mosa4p8Qosvtt9,https://api.spotify.com/v1/audio-analysis/1CPypyk7Mosa4p8Qosvtt9,396827,4
0.79,0.862,7,-6.663,0,0.0305,0.0248,0.034,0.0495,0.973,124.012,audio_features,4ILeDt28VAZr5mzJKvs5sj,spotify:track:4ILeDt28VAZr5mzJKvs5sj,https://api.spotify.com/v1/tracks/4ILeDt28VAZr5mzJKvs5sj,https://api.spotify.com/v1/audio-analysis/4ILeDt28VAZr5mzJKvs5sj,212977,4
0.433,0.725,0,-7.296,1,0.0244,0.12,4.34e-05,0.225,0.376,89.059,audio_features,6OgWHP8rRXiq7VMaryVaVo,spotify:track:6OgWHP8rRXiq7VMaryVaVo,https://api.spotify.com/v1/tracks/6OgWHP8rRXiq7VMaryVaVo,https://api.spotify.com/v1/audio-analysis/6OgWHP8rRXiq7VMaryVaVo,261360,4
0.61,0.65,6,-6.199,1,0.0474,0.399,0.0,0.11,0.507,106.719,audio_features,1k2pQc5i348DCHwbn5KTdc,spotify:track:1k2pQc5i348DCHwbn5KTdc,https://api.spotify.com/v1/tracks/1k2pQc5i348DCHwbn5KTdc,https://api.spotify.com/v1/audio-analysis/1k2pQc5i348DCHwbn5KTdc,258035,4
0.679,0.885,0,-9.371,1,0.033,0.0279,0.194,0.0831,0.703,124.991,audio_features,5czNuIU6g7l5jpefJRcPR4,spotify:track:5czNuIU6g7l5jpefJRcPR4,https://api.spotify.com/v1/tracks/5czNuIU6g7l5jpefJRcPR4,https://api.spotify.com/v1/audio-analysis/5czNuIU6g7l5jpefJRcPR4,243827,4
0.456,0.371,8,-12.247,0,0.0406,0.861,0.869,0.104,0.137,78.996,audio_features,0oLurbsZupVj0mUCiWJx2Z,spotify:track:0oLurbsZupVj0mUCiWJx2Z,https://api.spotify.com/v1/tracks/0oLurbsZupVj0mUCiWJx2Z,https://api.spotify.com/v1/audio-analysis/0oLurbsZupVj0mUCiWJx2Z,329591,4
0.726,0.889,7,-10.291,1,0.0468,0.0755,0.92,0.504,0.313,128.393,audio_features,3jBAlJcUMJKwRgTuGiLFGX,spotify:track:3jBAlJcUMJKwRgTuGiLFGX,https://api.spotify.com/v1/tracks/3jBAlJcUMJKwRgTuGiLFGX,https://api.spotify.com/v1/audio-analysis/3jBAlJcUMJKwRgTuGiLFGX,368771,4
0.704,0.75,2,-9.15,1,0.0457,0.425,0.872,0.0642,0.259,127.043,audio_features,6oTshmafPagXMEZeLBzc6Y,spotify:track:6oTshmafPagXMEZeLBzc6Y,https://api.spotify.com/v1/tracks/6oTshmafPagXMEZeLBzc6Y,https://api.spotify.com/v1/audio-analysis/6oTshmafPagXMEZeLBzc6Y,352473,4
0.613,0.516,0,-13.228,0,0.0273,0.052,0.621,0.389,0.609,120.127,audio_features,6kZmkCEqlDT1Mf694iPJBe,spotify:track:6kZmkCEqlDT1Mf694iPJBe,https://api.spotify.com/v1/tracks/6kZmkCEqlDT1Mf694iPJBe,https://api.spotify.com/v1/audio-analysis/6kZmkCEqlDT1Mf694iPJBe,263960,4
0.595,0.279,2,-12.794,1,0.0306,0.838,0.00605,0.0841,0.212,92.345,audio_features,5GWCndQ8ykzf6rYRvwrFcj,spotify:track:5GWCndQ8ykzf6rYRvwrFcj,https://api.spotify.com/v1/tracks/5GWCndQ8ykzf6rYRvwrFcj,https://api.spotify.com/v1/audio-analysis/5GWCndQ8ykzf6rYRvwrFcj,176080,3
0.808,0.772,2,-6.822,1,0.111,0.129,0.0,0.147,0.865,114.664,audio_features,03QgO3lV2SxLD2rrdetFHt,spotify:track:03QgO3lV2SxLD2rrdetFHt,https://api.spotify.com/v1/tracks/03QgO3lV2SxLD2rrdetFHt,https://api.spotify.com/v1/audio-analysis/03QgO3lV2SxLD2rrdetFHt,275574,4
0.826,0.691,4,-8.125,0,0.0849,0.119,0.646,0.071,0.692,93.036,audio_features,3tkLrhAJ4KJqHlb1HAZ1Tc,spotify:track:3tkLrhAJ4KJqHlb1HAZ1Tc,https://api.spotify.com/v1/tracks/3tkLrhAJ4KJqHlb1HAZ1Tc,https://api.spotify.com/v1/audio-analysis/3tkLrhAJ4KJqHlb1HAZ1Tc,364376,4
0.334,0.883,8,-6.28,0,0.107,0.0521,0.0,0.428,0.78,177.544,audio_features,3fFh2eOIcew6w1ewxHciPv,spotify:track:3fFh2eOIcew6w1ewxHciPv,https://api.spotify.com/v1/tracks/3fFh2eOIcew6w1ewxHciPv,https://api.spotify.com/v1/audio-analysis/3fFh2eOIcew6w1ewxHciPv,152448,4
0.766,0.392,7,-8.531,1,0.0343,0.852,0.347,0.0986,0.555,119.885,audio_features,0oXJQ8CyDcQJXASZiCSNGa,spotify:track:0oXJQ8CyDcQJXASZiCSNGa,https://api.spotify.com/v1/tracks/0oXJQ8CyDcQJXASZiCSNGa,https://api.spotify.com/v1/audio-analysis/0oXJQ8CyDcQJXASZiCSNGa,133250,4
0.752,0.703,2,-9.087,0,0.0372,0.0699,0.876,0.0858,0.537,118.006,audio_features,6Z1ezsoUv1yi8JHqL6bA69,spotify:track:6Z1ezsoUv1yi8JHqL6bA69,https://api.spotify.com/v1/tracks/6Z1ezsoUv1yi8JHqL6bA69,https://api.spotify.com/v1/audio-analysis/6Z1ezsoUv1yi8JHqL6bA69,217773,4
0.695,0.384,0,-15.257,0,0.0345,0.876,0.000467,0.102,0.375,115.009,audio_features,5HZrnSHCqaazNzr5w1enKG,spotify:track:5HZrnSHCqaazNzr5w1enKG,https://api.spotify.com/v1/tracks/5HZrnSHCqaazNzr5w1enKG,https://api.spotify.com/v1/audio-analysis/5HZrnSHCqaazNzr5w1enKG,204800,4
0.727,0.666,8,-9.777,1,0.0334,0.0371,0.128,0.157,0.564,129.995,audio_features,2Tz5THgkMOQeaW6DlqAlIa,spotify:track:2Tz5THgkMOQeaW6DlqAlIa,https://api.spotify.com/v1/tracks/2Tz5THgkMOQeaW6DlqAlIa,https://api.spotify.com/v1/audio-analysis/2Tz5THgkMOQeaW6DlqAlIa,356267,4
0.518,0.912,7,-7.275,1,0.0573,0.226,0.0,0.726,0.504,102.778,audio_features,2DgFCys3XMrWZDngu1CrRy,spotify:track:2DgFCys3XMrWZDngu1CrRy,https://api.spotify.com/v1/tracks/2DgFCys3XMrWZDngu1CrRy,https://api.spotify.com/v1/audio-analysis/2DgFCys3XMrWZDngu1CrRy,262840,4
0.307,0.462,8,-11.878,1,0.031,0.644,0.606,0.0905,0.151,101.822,audio_features,7yieArGOFIdoGJv1V8hDr2,spotify:track:7yieArGOFIdoGJv1V8hDr2,https://api.spotify.com/v1/tracks/7yieArGOFIdoGJv1V8hDr2,https://api.spotify.com/v1/audio-analysis/7yieArGOFIdoGJv1V8hDr2,219040,4
0.677,0.83,6,-6.604,0,0.0469,0.0438,0.312,0.0766,0.842,82.274,audio_features,1vNNfTgHsrpOXeiaXQBlH7,spotify:track:1vNNfTgHsrpOXeiaXQBlH7,https://api.spotify.com/v1/tracks/1vNNfTgHsrpOXeiaXQBlH7,https://api.spotify.com/v1/audio-analysis/1vNNfTgHsrpOXeiaXQBlH7,319000,4
0.592,0.835,7,-8.475,1,0.032,0.0393,0.209,0.665,0.703,114.436,audio_features,0j5FJJOmmnXPd0XajFWkMF,spotify:track:0j5FJJOmmnXPd0XajFWkMF,https://api.spotify.com/v1/tracks/0j5FJJOmmnXPd0XajFWkMF,https://api.spotify.com/v1/audio-analysis/0j5FJJOmmnXPd0XajFWkMF,308427,4
0.71,0.689,11,-7.564,0,0.0336,0.000148,0.0534,0.343,0.739,121.988,audio_features,0qLFmEmZclvTfxEIMo8J2C,spotify:track:0qLFmEmZclvTfxEIMo8J2C,https://api.spotify.com/v1/tracks/0qLFmEmZclvTfxEIMo8J2C,https://api.spotify.com/v1/audio-analysis/0qLFmEmZclvTfxEIMo8J2C,413160,4
0.764,0.966,0,-6.286,1,0.0506,0.105,4.34e-05,0.12,0.353,122.674,audio_features,5lxWBU8FM7pqidZcDsgvb3,spotify:track:5lxWBU8FM7pqidZcDsgvb3,https://api.spotify.com/v1/tracks/5lxWBU8FM7pqidZcDsgvb3,https://api.spotify.com/v1/audio-analysis/5lxWBU8FM7pqidZcDsgvb3,267400,4
0.58,0.499,4,-4.312,0,0.0278,0.471,0.0012,0.101,0.317,112.554,audio_features,2FPLsFPJ8BsvZzeroYhVCf,spotify:track:2FPLsFPJ8BsvZzeroYhVCf,https://api.spotify.com/v1/tracks/2FPLsFPJ8BsvZzeroYhVCf,https://api.spotify.com/v1/audio-analysis/2FPLsFPJ8BsvZzeroYhVCf,207253,4
0.401,0.13,5,-17.638,1,0.0312,0.989,0.305,0.101,0.213,93.091,audio_features,3uCkIqD0VzQUijbs8WIizs,spotify:track:3uCkIqD0VzQUijbs8WIizs,https://api.spotify.com/v1/tracks/3uCkIqD0VzQUijbs8WIizs,https://api.spotify.com/v1/audio-analysis/3uCkIqD0VzQUijbs8WIizs,210653,4
0.7,0.725,4,-11.433,0,0.0492,0.0439,0.851,0.125,0.129,116.824,audio_features,0vryyKyxCFXT0gg670yNEw,spotify:track:0vryyKyxCFXT0gg670yNEw,https://api.spotify.com/v1/tracks/0vryyKyxCFXT0gg670yNEw,https://api.spotify.com/v1/audio-analysis/0vryyKyxCFXT0gg670yNEw,403706,4
0.55,0.173,9,-11.192,0,0.0306,0.929,0.0,0.21,0.381,99.398,audio_features,6YG1TyXHjUJ60HYjlRwoL9,spotify:track:6YG1TyXHjUJ60HYjlRwoL9,https://api.spotify.com/v1/tracks/6YG1TyXHjUJ60HYjlRwoL9,https://api.spotify.com/v1/audio-analysis/6YG1TyXHjUJ60HYjlRwoL9,185960,4
0.605,0.282,9,-7.702,0,0.0297,0.828,0.00093,0.105,0.537,107.976,audio_features,1hTLjdlw87A9Pi2qQBavUq,spotify:track:1hTLjdlw87A9Pi2qQBavUq,https://api.spotify.com/v1/tracks/1hTLjdlw87A9Pi2qQBavUq,https://api.spotify.com/v1/audio-analysis/1hTLjdlw87A9Pi2qQBavUq,193627,4
0.566,0.514,3,-12.518,1,0.0295,0.631,0.0905,0.129,0.295,99.232,audio_features,64VYy2f9QBx26P1YjNQrEc,spotify:track:64VYy2f9QBx26P1YjNQrEc,https://api.spotify.com/v1/tracks/64VYy2f9QBx26P1YjNQrEc,https://api.spotify.com/v1/audio-analysis/64VYy2f9QBx26P1YjNQrEc,896067,4
0.41,0.725,11,-12.054,1,0.0368,0.0127,0.136,0.112,0.443,147.978,audio_features,7JBB69s9jma3zuM8T9lO9R,spotify:track:7JBB69s9jma3zuM8T9lO9R,https://api.spotify.com/v1/tracks/7JBB69s9jma3zuM8T9lO9R,https://api.spotify.com/v1/audio-analysis/7JBB69s9jma3zuM8T9lO9R,212316,4
0.795,0.685,8,-7.079,1,0.0456,0.00762,0.858,0.0657,0.23,123.008,audio_features,6RPWLHrulSvhzxst9poLN3,spotify:track:6RPWLHrulSvhzxst9poLN3,https://api.spotify.com/v1/tracks/6RPWLHrulSvhzxst9poLN3,https://api.spotify.com/v1/audio-analysis/6RPWLHrulSvhzxst9poLN3,346430,4
0.542,0.834,9,-2.171,1,0.0459,0.305,0.000892,0.294,0.654,120.157,audio_features,6yuUKGK1hzbH6A3TMAIqct,spotify:track:6yuUKGK1hzbH6A3TMAIqct,https://api.spotify.com/v1/tracks/6yuUKGK1hzbH6A3TMAIqct,https://api.spotify.com/v1/audio-analysis/6yuUKGK1hzbH6A3TMAIqct,157280,4
0.615,0.757,10,-7.694,0,0.037,0.054,0.885,0.138,0.191,125.061,audio_features,36DUiAhL27K7vgVEglxlza,spotify:track:36DUiAhL27K7vgVEglxlza,https://api.spotify.com/v1/tracks/36DUiAhL27K7vgVEglxlza,https://api.spotify.com/v1/audio-analysis/36DUiAhL27K7vgVEglxlza,208356,4
0.715,0.569,1,-7.901,1,0.067,0.0332,0.888,0.0756,0.452,123.999,audio_features,3cclk2k8OAcHhkcxfxTCOr,spotify:track:3cclk2k8OAcHhkcxfxTCOr,https://api.spotify.com/v1/tracks/3cclk2k8OAcHhkcxfxTCOr,https://api.spotify.com/v1/audio-analysis/3cclk2k8OAcHhkcxfxTCOr,371902,4
0.649,0.834,10,-11.43,0,0.0397,0.268,0.932,0.0974,0.15,125.004,audio_features,7zybSU9tFO9HNlwmGF7stc,spotify:track:7zybSU9tFO9HNlwmGF7stc,https://api.spotify.com/v1/tracks/7zybSU9tFO9HNlwmGF7stc,https://api.spotify.com/v1/audio-analysis/7zybSU9tFO9HNlwmGF7stc,234300,4
0.425,0.369,4,-11.876,1,0.0379,0.183,0.00126,0.112,0.65,176.625,audio_features,1H7gMYGykdtwZOV6s1N0by,spotify:track:1H7gMYGykdtwZOV6s1N0by,https://api.spotify.com/v1/tracks/1H7gMYGykdtwZOV6s1N0by,https://api.spotify.com/v1/audio-analysis/1H7gMYGykdtwZOV6s1N0by,124693,3
0.499,0.802,6,-4.122,0,0.0333,0.0205,0.000148,0.146,0.408,93.176,audio_features,2eGfDDQtptK4isVIdNEnCS,spotify:track:2eGfDDQtptK4isVIdNEnCS,https://api.spotify.com/v1/tracks/2eGfDDQtptK4isVIdNEnCS,https://api.spotify.com/v1/audio-analysis/2eGfDDQtptK4isVIdNEnCS,152760,4
0.528,0.391,4,-9.666,0,0.0294,0.206,7.66e-06,0.117,0.281,90.907,audio_features,5VyLSRtAsbaDWRBwm0MRVo,spotify:track:5VyLSRtAsbaDWRBwm0MRVo,https://api.spotify.com/v1/tracks/5VyLSRtAsbaDWRBwm0MRVo,https://api.spotify.com/v1/audio-analysis/5VyLSRtAsbaDWRBwm0MRVo,149493,4
0.862,0.465,7,-5.733,1,0.0691,0.00432,0.666,0.1,0.722,132.033,audio_features,2JvYSUbSUqawKyfLSF25GJ,spotify:track:2JvYSUbSUqawKyfLSF25GJ,https://api.spotify.com/v1/tracks/2JvYSUbSUqawKyfLSF25GJ,https://api.spotify.com/v1/audio-analysis/2JvYSUbSUqawKyfLSF25GJ,283773,4
0.659,0.818,2,-6.104,1,0.0577,0.535,0.933,0.0617,0.0355,105.021,audio_features,6gqJJwkvzyXXj8SUEJgP4g,spotify:track:6gqJJwkvzyXXj8SUEJgP4g,https://api.spotify.com/v1/tracks/6gqJJwkvzyXXj8SUEJgP4g,https://api.spotify.com/v1/audio-analysis/6gqJJwkvzyXXj8SUEJgP4g,390799,4
0.727,0.591,10,-6.681,0,0.0573,0.135,0.154,0.243,0.0532,118.054,audio_features,6XM6FI6rPJBnhoF6heNHeN,spotify:track:6XM6FI6rPJBnhoF6heNHeN,https://api.spotify.com/v1/tracks/6XM6FI6rPJBnhoF6heNHeN,https://api.spotify.com/v1/audio-analysis/6XM6FI6rPJBnhoF6heNHeN,277787,4
0.461,0.0972,9,-26.134,1,0.0402,0.97,0.114,0.112,0.774,130.691,audio_features,59v1okflZrEkeb9JrxfJvX,spotify:track:59v1okflZrEkeb9JrxfJvX,https://api.spotify.com/v1/tracks/59v1okflZrEkeb9JrxfJvX,https://api.spotify.com/v1/audio-analysis/59v1okflZrEkeb9JrxfJvX,144440,4
0.635,0.556,9,-11.936,1,0.0317,0.8,0.967,0.512,0.639,143.087,audio_features,4eCgoHGTLuZshiHWitgAtT,spotify:track:4eCgoHGTLuZshiHWitgAtT,https://api.spotify.com/v1/tracks/4eCgoHGTLuZshiHWitgAtT,https://api.spotify.com/v1/audio-analysis/4eCgoHGTLuZshiHWitgAtT,401112,4
0.466,0.833,11,-5.302,0,0.047,0.018,3.48e-06,0.0405,0.77,94.404,audio_features,6SfLHjKD666UfI5PFHGxnN,spotify:track:6SfLHjKD666UfI5PFHGxnN,https://api.spotify.com/v1/tracks/6SfLHjKD666UfI5PFHGxnN,https://api.spotify.com/v1/audio-analysis/6SfLHjKD666UfI5PFHGxnN,158213,4
0.809,0.549,2,-8.881,1,0.0626,0.307,0.121,0.108,0.288,116.555,audio_features,5PZN71yON3rzA8OaEidrIo,spotify:track:5PZN71yON3rzA8OaEidrIo,https://api.spotify.com/v1/tracks/5PZN71yON3rzA8OaEidrIo,https://api.spotify.com/v1/audio-analysis/5PZN71yON3rzA8OaEidrIo,164500,4
0.706,0.803,0,-5.874,0,0.0339,0.0849,0.0354,0.0678,0.482,118.988,audio_features,0BpAmsdYjaf08yE9y2YgoF,spotify:track:0BpAmsdYjaf08yE9y2YgoF,https://api.spotify.com/v1/tracks/0BpAmsdYjaf08yE9y2YgoF,https://api.spotify.com/v1/audio-analysis/0BpAmsdYjaf08yE9y2YgoF,233416,4
0.496,0.536,7,-11.003,0,0.0616,0.95,0.000502,0.0901,0.399,105.554,audio_features,4hQONoilk3UNTsNxk6E9Dt,spotify:track:4hQONoilk3UNTsNxk6E9Dt,https://api.spotify.com/v1/tracks/4hQONoilk3UNTsNxk6E9Dt,https://api.spotify.com/v1/audio-analysis/4hQONoilk3UNTsNxk6E9Dt,188554,4
0.718,0.769,11,-8.57,0,0.0424,0.0101,0.259,0.338,0.158,121.903,audio_features,54kw0dByX2Ni5wwZBhludk,spotify:track:54kw0dByX2Ni5wwZBhludk,https://api.spotify.com/v1/tracks/54kw0dByX2Ni5wwZBhludk,https://api.spotify.com/v1/audio-analysis/54kw0dByX2Ni5wwZBhludk,3807635,4
0.522,0.853,0,-7.66,1,0.0362,0.071,2.82e-05,0.343,0.455,107.943,audio_features,7xuu4ByQkm8qhnwJQk994r,spotify:track:7xuu4ByQkm8qhnwJQk994r,https://api.spotify.com/v1/tracks/7xuu4ByQkm8qhnwJQk994r,https://api.spotify.com/v1/audio-analysis/7xuu4ByQkm8qhnwJQk994r,210559,4
0.664,0.679,5,-8.293,1,0.03,0.149,4.84e-05,0.347,0.804,96.002,audio_features,2pAD0PKMUMtxlMvz33tYzB,spotify:track:2pAD0PKMUMtxlMvz33tYzB,https://api.spotify.com/v1/tracks/2pAD0PKMUMtxlMvz33tYzB,https://api.spotify.com/v1/audio-analysis/2pAD0PKMUMtxlMvz33tYzB,150651,4
0.795,0.576,6,-4.971,1,0.0289,0.0787,1.01e-05,0.121,0.847,111.975,audio_features,5B6Kjha6RRIMWGN7zGsAaT,spotify:track:5B6Kjha6RRIMWGN7zGsAaT,https://api.spotify.com/v1/tracks/5B6Kjha6RRIMWGN7zGsAaT,https://api.spotify.com/v1/audio-analysis/5B6Kjha6RRIMWGN7zGsAaT,183861,4
0.754,0.673,5,-6.948,0,0.0449,0.173,0.187,0.0667,0.949,101.331,audio_features,6fCQ0b4fGyyTqHwpHqxRll,spotify:track:6fCQ0b4fGyyTqHwpHqxRll,https://api.spotify.com/v1/tracks/6fCQ0b4fGyyTqHwpHqxRll,https://api.spotify.com/v1/audio-analysis/6fCQ0b4fGyyTqHwpHqxRll,236107,4
0.767,0.55,5,-9.375,1,0.0576,0.405,0.0921,0.084,0.449,126.001,audio_features,2dKZPlqXJ8Y4I1yfnDyCbY,spotify:track:2dKZPlqXJ8Y4I1yfnDyCbY,https://api.spotify.com/v1/tracks/2dKZPlqXJ8Y4I1yfnDyCbY,https://api.spotify.com/v1/audio-analysis/2dKZPlqXJ8Y4I1yfnDyCbY,213500,4
0.649,0.42,5,-9.517,1,0.0463,0.802,3.14e-05,0.237,0.671,81.951,audio_features,3oyBAaIYPangSdBZKzR4oh,spotify:track:3oyBAaIYPangSdBZKzR4oh,https://api.spotify.com/v1/tracks/3oyBAaIYPangSdBZKzR4oh,https://api.spotify.com/v1/audio-analysis/3oyBAaIYPangSdBZKzR4oh,154833,4
0.837,0.751,4,-8.245,1,0.0377,0.122,0.0,0.0582,0.964,120.196,audio_features,7037bX3jdaUWUAXL12CHGy,spotify:track:7037bX3jdaUWUAXL12CHGy,https://api.spotify.com/v1/tracks/7037bX3jdaUWUAXL12CHGy,https://api.spotify.com/v1/audio-analysis/7037bX3jdaUWUAXL12CHGy,190693,4
0.913,0.459,5,-7.528,1,0.0446,0.469,0.000889,0.0891,0.848,114.996,audio_features,2F9DCIJ7ZXHhNkiIlIIOkw,spotify:track:2F9DCIJ7ZXHhNkiIlIIOkw,https://api.spotify.com/v1/tracks/2F9DCIJ7ZXHhNkiIlIIOkw,https://api.spotify.com/v1/audio-analysis/2F9DCIJ7ZXHhNkiIlIIOkw,215385,4
0.704,0.852,6,-3.384,0,0.0426,0.607,0.414,0.108,0.469,113.555,audio_features,0QQ3cTFiXVlBKspdNwkazh,spotify:track:0QQ3cTFiXVlBKspdNwkazh,https://api.spotify.com/v1/tracks/0QQ3cTFiXVlBKspdNwkazh,https://api.spotify.com/v1/audio-analysis/0QQ3cTFiXVlBKspdNwkazh,187077,4
0.719,0.723,4,-7.259,0,0.0463,0.173,0.000554,0.415,0.456,144.895,audio_features,6iXxJ4jj30LCzZji9AjkCx,spotify:track:6iXxJ4jj30LCzZji9AjkCx,https://api.spotify.com/v1/tracks/6iXxJ4jj30LCzZji9AjkCx,https://api.spotify.com/v1/audio-analysis/6iXxJ4jj30LCzZji9AjkCx,151185,4
0.202,0.0198,11,-27.084,1,0.0435,0.946,3.96e-05,0.476,0.0358,170.367,audio_features,4uzNIJ4iFzhE8nsvNpTvLZ,spotify:track:4uzNIJ4iFzhE8nsvNpTvLZ,https://api.spotify.com/v1/tracks/4uzNIJ4iFzhE8nsvNpTvLZ,https://api.spotify.com/v1/audio-analysis/4uzNIJ4iFzhE8nsvNpTvLZ,235600,3
0.574,0.419,2,-11.77,1,0.0394,0.696,0.000183,0.493,0.628,131.607,audio_features,425c0cqGhRTLRQB2ig3xbg,spotify:track:425c0cqGhRTLRQB2ig3xbg,https://api.spotify.com/v1/tracks/425c0cqGhRTLRQB2ig3xbg,https://api.spotify.com/v1/audio-analysis/425c0cqGhRTLRQB2ig3xbg,191867,4
0.413,0.142,9,-15.019,0,0.042,0.759,3.19e-06,0.142,0.164,122.78,audio_features,6HYm04mKq02OtLMf6sGEFR,spotify:track:6HYm04mKq02OtLMf6sGEFR,https://api.spotify.com/v1/tracks/6HYm04mKq02OtLMf6sGEFR,https://api.spotify.com/v1/audio-analysis/6HYm04mKq02OtLMf6sGEFR,313000,4
0.642,0.753,11,-5.352,0,0.0577,0.609,4e-05,0.231,0.698,122.027,audio_features,203bhpOhWluOytYjvwQfl7,spotify:track:203bhpOhWluOytYjvwQfl7,https://api.spotify.com/v1/tracks/203bhpOhWluOytYjvwQfl7,https://api.spotify.com/v1/audio-analysis/203bhpOhWluOytYjvwQfl7,162909,4
0.692,0.627,9,-6.104,1,0.0564,0.0836,9.38e-05,0.198,0.36,118.0,audio_features,4bp2wYweUPvsBrQfntdYcr,spotify:track:4bp2wYweUPvsBrQfntdYcr,https://api.spotify.com/v1/tracks/4bp2wYweUPvsBrQfntdYcr,https://api.spotify.com/v1/audio-analysis/4bp2wYweUPvsBrQfntdYcr,232625,4
0.356,0.401,11,-14.475,0,0.0467,0.434,0.789,0.176,0.0397,142.945,audio_features,3rkJH9BaiCWpRY718WTkBP,spotify:track:3rkJH9BaiCWpRY718WTkBP,https://api.spotify.com/v1/tracks/3rkJH9BaiCWpRY718WTkBP,https://api.spotify.com/v1/audio-analysis/3rkJH9BaiCWpRY718WTkBP,234320,5
0.793,0.559,0,-9.634,1,0.116,0.252,7.23e-06,0.0583,0.906,110.401,audio_features,5fiudMisuNkKC1htZSCh2t,spotify:track:5fiudMisuNkKC1htZSCh2t,https://api.spotify.com/v1/tracks/5fiudMisuNkKC1htZSCh2t,https://api.spotify.com/v1/audio-analysis/5fiudMisuNkKC1htZSCh2t,222981,4
0.608,0.455,2,-8.438,1,0.0266,0.0643,0.479,0.113,0.495,133.047,audio_features,1hY1xVHfG9wHrkF26mIYoT,spotify:track:1hY1xVHfG9wHrkF26mIYoT,https://api.spotify.com/v1/tracks/1hY1xVHfG9wHrkF26mIYoT,https://api.spotify.com/v1/audio-analysis/1hY1xVHfG9wHrkF26mIYoT,262589,4
0.942,0.305,4,-13.383,0,0.0778,0.779,0.679,0.0494,0.415,113.95,audio_features,16uGx40xmtWCJeK77CHf0k,spotify:track:16uGx40xmtWCJeK77CHf0k,https://api.spotify.com/v1/tracks/16uGx40xmtWCJeK77CHf0k,https://api.spotify.com/v1/audio-analysis/16uGx40xmtWCJeK77CHf0k,178200,4
0.342,0.786,4,-2.546,0,0.0441,0.0261,0.000112,0.0792,0.467,141.751,audio_features,756ziR2z4iXkK35qwBLUiY,spotify:track:756ziR2z4iXkK35qwBLUiY,https://api.spotify.com/v1/tracks/756ziR2z4iXkK35qwBLUiY,https://api.spotify.com/v1/audio-analysis/756ziR2z4iXkK35qwBLUiY,147986,4
0.639,0.824,5,-8.358,0,0.0366,0.29,0.869,0.121,0.263,167.985,audio_features,5inUudMzy5aLzS1oz1rSzI,spotify:track:5inUudMzy5aLzS1oz1rSzI,https://api.spotify.com/v1/tracks/5inUudMzy5aLzS1oz1rSzI,https://api.spotify.com/v1/audio-analysis/5inUudMzy5aLzS1oz1rSzI,186485,4
0.74,0.787,4,-9.813,1,0.079,0.071,0.0672,0.0867,0.623,132.992,audio_features,4WUYv43gJtAAIaeSBml8ow,spotify:track:4WUYv43gJtAAIaeSBml8ow,https://api.spotify.com/v1/tracks/4WUYv43gJtAAIaeSBml8ow,https://api.spotify.com/v1/audio-analysis/4WUYv43gJtAAIaeSBml8ow,208482,4
0.865,0.664,1,-7.472,1,0.1,0.0109,0.885,0.234,0.653,135.011,audio_features,6wMs3sDl0VydlH0xKg1YGy,spotify:track:6wMs3sDl0VydlH0xKg1YGy,https://api.spotify.com/v1/tracks/6wMs3sDl0VydlH0xKg1YGy,https://api.spotify.com/v1/audio-analysis/6wMs3sDl0VydlH0xKg1YGy,345311,4
0.768,0.721,1,-7.482,0,0.0529,0.182,0.722,0.253,0.289,129.995,audio_features,50wmUC3yAds4R1E3PMuPjD,spotify:track:50wmUC3yAds4R1E3PMuPjD,https://api.spotify.com/v1/tracks/50wmUC3yAds4R1E3PMuPjD,https://api.spotify.com/v1/audio-analysis/50wmUC3yAds4R1E3PMuPjD,225288,4
0.51,0.666,5,-8.991,0,0.316,0.433,0.78,0.397,0.701,130.568,audio_features,6HMusi0hqyZReGGTuBzKJZ,spotify:track:6HMusi0hqyZReGGTuBzKJZ,https://api.spotify.com/v1/tracks/6HMusi0hqyZReGGTuBzKJZ,https://api.spotify.com/v1/audio-analysis/6HMusi0hqyZReGGTuBzKJZ,91453,4
0.354,0.169,8,-18.45,1,0.0405,0.959,0.889,0.1,0.105,138.125,audio_features,3lSOZb5rruEnFbe9xWELF6,spotify:track:3lSOZb5rruEnFbe9xWELF6,https://api.spotify.com/v1/tracks/3lSOZb5rruEnFbe9xWELF6,https://api.spotify.com/v1/audio-analysis/3lSOZb5rruEnFbe9xWELF6,111443,3
0.376,0.00579,5,-31.615,0,0.0576,0.996,0.944,0.0882,0.0369,71.827,audio_features,6fA0ItjPMuHOlmkeVpwU2w,spotify:track:6fA0ItjPMuHOlmkeVpwU2w,https://api.spotify.com/v1/tracks/6fA0ItjPMuHOlmkeVpwU2w,https://api.spotify.com/v1/audio-analysis/6fA0ItjPMuHOlmkeVpwU2w,296480,4
