artist_id,artist_popularity,artist_genres
3Gm5F95VdRxW3mqCn8RPBJ,63,"['pop rap', 'portland hip hop', 'rap', 'underground hip hop']"
1BqIPGrEhdjdLFpUzce2dh,46,['melodic house']
0NznnEmGCRqungT5a57GG3,35,"['funky tech house', 'melodic house', 'progressive house']"
6D5GQzBNf2sGaCAJF4IaAp,34,[]
36QJpDe2go2KgaRleHCDTp,73,"['album rock', 'classic rock', 'hard rock', 'rock']"
0mlmvOsFHFbuonpMLm5lXn,20,['funky house']
0afWVGfRsMdLmKVmSucADe,21,[]
3luuQQRuSBuDNnrkYvatnk,41,"['fourth world', 'j-ambient']"
41Nu7NgAj9rJxjj7JDuXrV,46,"['indian electronic', 'indian indie', 'new delhi indie']"
3MM8mtgFzaEJsqbjZBSsHJ,58,"['alternative dance', 'alternative rock', 'dance-punk', 'indie rock', 'indietronica', 'modern rock', 'neo-synthpop', 'new rave']"
2qlAMLpUyBjZgnzuFXXZXI,47,"['alternative dance', 'dance-punk', 'indie rock', 'modern rock', 'neo-synthpop', 'new rave']"
6aaMZ3fcfLv4tEbmY7bjRM,65,"['hip hop', 'rap', 'tennessee hip hop', 'underground hip hop']"
177N2fB1WvNBCQ4epjMQ3O,48,"['bossa nova', 'mpb', 'velha guarda']"
4UXqAaa6dQYAk18Lv7PEgX,76,"['emo', 'modern rock', 'pop', 'pop punk', 'rock']"
0L8ExT028jH3ddEcZwqJJ5,80,"['alternative rock', 'funk metal', 'funk rock', 'permanent wave', 'rock']"
7Ln80lUS6He07XvHI8qqHH,83,"['garage rock', 'modern rock', 'permanent wave', 'rock', 'sheffield indie']"
6MY8UMVhQMvewgBC8RTlRD,3,[]
46pR6XQFnDyuprcvxrrHvq,37,[]
0Y4inQK6OespitzD6ijMwb,62,"['alternative hip hop', 'hip hop', 'indiana hip hop', 'rap', 'underground hip hop']"
7guDJrEfX3qb6FEbdPA5qi,72,"['motown', 'soul']"
0h9smro0z3HqUbD94jotU8,50,"['classic soul', 'disco', 'funk', 'motown', 'quiet storm', 'soul']"
5Jh4UFOCWwleD3kcd88xyh,35,"['french hip hop', 'old school rap francais']"
7aHa6IZwZ13FoC5AXFkCSh,38,"['classic soul', 'disco', 'funk', 'philly soul', 'post-disco', 'quiet storm']"
75jNCko3SnEMI5gwGqrbb8,64,"['classic soul', 'motown', 'soul', 'southern soul']"
0efkWb9xKhT6H0E7kgSjFK,33,"['classic soul', 'disco']"
0701Axu6yvUIoctaKMbDIZ,34,"['beach music', 'motown']"
23E2hrdvZnKUYpNZRIxhjx,36,"['bossa nova', 'brazilian boogie', 'brazilian soul', 'mpb', 'samba']"
4Q5MS10mWfrDyiXVeAAzVd,43,"['bass house', 'old school bassline', 'uk garage']"
7wTTRevwI9A3odMw7MWnmh,26,"['miami indie', 'synth funk']"
5LEUigTSXpwrtERRcSW1N4,44,['alternative rock']
2ABBMkcUeM9hdpimo86mo6,52,"['chillwave', 'future garage', 'indie soul', 'indietronica', 'vapor soul']"
30EilmonVXftR1pWoALezP,22,"['british math rock', 'instrumental math rock', 'math rock']"
1vLfVIl1sdYHsrePTi7X49,2,['british math rock']
3XVpDdKav6C6zwlDXPhMEO,47,"['alternative r&b', 'cali rap', 'oakland hip hop']"
7hUsGcgfTPjKRvb4jXD8P1,5,[]
7LOW1cB3NuRxZsxIo7g05p,21,['bedroom pop']
2941g2EP7e8x7Kv3EukgmD,34,"['afro soul', 'kwaito']"
6jrlNnS5B830kpi40j3S6g,38,"['avant-garde jazz', 'bebop', 'contemporary post-bop', 'free jazz', 'hard bop', 'jazz', 'jazz drums']"
0nVQLK3LSM9SFP5xp64D7a,32,['southern soul']
4WoKI3ZPs544x2glFOJRyg,35,"['modern jazz trio', 'progressive jazz fusion']"
1vlBj1Zv2y6dCNdGeIBsNo,37,[]
1CWwXncu9sk7EIdbvqcquR,42,['crank wave']
2EMAnMvWE2eb56ToJVfCWs,80,"['kentucky hip hop', 'r&b', 'rap']"
35U9lQaRWSQISxQAB94Meo,65,"['album rock', 'classic rock', 'folk rock', 'mellow gold', 'soft rock']"
57vWImR43h4CaDao012Ofp,77,['afrofuturism']
0dMGjYfUdvk2KdlTYkmQXe,15,['seychelles pop']
1rJkz5vopfGxTUGFNB3o4G,46,"['alternative hip hop', 'psychedelic hip hop']"
5o16tKkSkYzyEsAIdieNHI,16,[]
6GLYG6CiVx1P5D8Qa6Ulyo,34,"['black punk', 'detroit rock', 'protopunk']"
543QE1sqcqcNAL8JSK4Jzd,28,"['deconstructed club', 'fluxwork', 'vogue']"
3rRmDmzPcAFwcUDvG5gBqO,50,"['classic soul', 'rock-and-roll', 'soul', 'southern soul']"
3XhVVSyeOnTyJqozeq5RiW,15,['senegalese traditional']
1LbwFZxPK91ynuXuO2NS5u,2,['senegalese traditional']
1GR7M8XZKlYUCaNHZeaOzP,10,"['morna', 'musica cabo-verdiana']"
6biWAmrHyiMkX49LkycGqQ,58,"['album rock', 'blues rock', 'classic rock', 'glam metal', 'hard rock', 'irish rock', 'metal', 'rock']"
12CNljuN6DW9e5x61FS03b,46,"['dub', 'reggae', 'rocksteady', 'roots reggae']"
2RdnkH5txHb9c4vGwq0I31,36,"['alternative r&b', 'instrumental hip hop']"
1ky3oGuE5XOsOzqiFEGwqR,34,"['afrofuturism', 'british jazz']"
64H8UqGLbJFHwKtGxiV8OP,56,['modern alternative pop']
73dudJ9j0HStIhJDU8MjMI,44,['bedroom pop']
46VosWAvtZsBl7rvxufsWG,28,"['blues rock', 'country rock', 'progressive rock', 'psychedelic rock', 'southern rock', 'symphonic rock']"
0JbqyQSsMK7TavqlR0yNON,31,"['jazz flute', 'jazz funk', 'soul jazz']"
3MCjwjfIor5FkK3h639qkW,50,"['classic soul', 'disco', 'funk', 'motown', 'p funk', 'post-disco', 'quiet storm', 'soul', 'southern soul']"
3IKV7o6WPphDB7cCWXaG3E,47,"['classic soul', 'disco', 'funk', 'memphis soul', 'p funk', 'quiet storm', 'soul', 'southern soul']"
0hE3uA2w3guHeKvuc7BpRr,37,"['bossa nova jazz', 'brazilian jazz', 'jazz funk']"
73sIBHcqh3Z3NyqHKZ7FOL,78,"['atl hip hop', 'hip hop', 'rap']"
711MCceyCBcFnzjGY4Q7Un,79,"['australian rock', 'hard rock', 'rock']"
5q4AzEtCoYJyXjMMoEkSU5,55,"['album rock', 'classic canadian rock', 'classic rock', 'country rock', 'folk rock', 'hard rock', 'mellow gold', 'rock', 'singer-songwriter', 'soft rock']"
6iu7qCNbGqR7PIQHHPzEYn,10,[]
77HthcNFa6SbicRaQKdhyy,34,"['disco', 'post-disco']"
2B9FE4FTPCJ7W8DrF5wkve,21,"['deep disco', 'post-disco']"
1Bl6wpkWCQ4KVgnASpvzzA,61,"['boy band', 'rap']"
4frXpPxQQZwbCu3eTGnZEw,69,"['afrofuturism', 'escape room', 'indie soul']"
4HolKgxyvgP1D9l9M37HDC,27,"['early reggae', 'rocksteady']"
5TUTGRG0FlRoYTZ4GEdOVO,39,"['dub', 'lovers rock', 'old school dancehall', 'reggae', 'rocksteady', 'roots reggae']"
6UTUjmko5raD927Hbx960a,35,"['dub', 'hammond organ', 'reggae', 'rocksteady']"
34EP7KEpOjXcM2TCat1ISk,64,"['east coast hip hop', 'gangster rap', 'hardcore hip hop', 'hip hop', 'rap']"
5XduRGfkKVRVqyEJ0D9trw,27,"['classic soul', 'gospel soul']"
0daNFtsGDQpGNgj9ZbH5Lb,31,"['post-disco', 'post-disco soul']"
0qu422H5MOoQxGjd4IzHbS,53,"['art pop', 'escape room', 'experimental pop', 'experimental r&b', 'hypnagogic pop']"
5L9DgM2FSb2Ny1vfxfyYU8,41,"['orchestral soundtrack', 'soundtrack']"
6vfR5QRc3xca0KvpG8KZBE,48,['neo soul']
7a5Srm7U661DotL6VWRmYk,40,[]
6tbjWDEIzxoDsBA1FuhfPW,78,"['dance pop', 'pop']"
5ifmtTvKK5Pfk6K1b0eHZm,14,"['footwork', 'ghettotech', 'modern jungle', 'nyc club']"
4dpARuHxo51G3z768sgnrY,81,"['british soul', 'pop', 'pop soul', 'uk pop']"
3TVXtAsR1Inumwj472S9r4,93,"['canadian hip hop', 'canadian pop', 'hip hop', 'pop rap', 'rap']"
6vcPgFOkMWBoY6Ks6eMEWj,38,['wonky']
09hVIj6vWgoCDtT03h8ZCa,64,"['conscious hip hop', 'east coast hip hop', 'golden age hip hop', 'hip hop', 'jazz rap', 'queens hip hop']"
3ZotbHeyVQKxQCPDJuQ4SU,56,"['east coast hip hop', 'queens hip hop']"
2rjcywjNOv7KNRGktTYLbR,31,[]
4Ui2kfOqGujY81UcPrb5KE,61,"['indietronica', 'metropopolis']"
4jLpm91Tyk2TRgv43bMfZO,39,"['float house', 'frankfurt electronic', 'german house']"
7BRYbiCU7SdOoDA7AfvBwi,4,[]
2iT8KIetokMHRjhj8dJuNn,41,['bass house']
6mQfAAqZGBzIfrmlZCeaYT,61,"['disco', 'funk', 'neo soul', 'quiet storm', 'soul']"
5lk4LfEWbYyP9nnE8v574Y,25,[]
2kreKea2n96dXjcyAU9j5N,59,"['disco', 'girl group', 'hi-nrg', 'motown', 'new wave pop', 'soft rock']"
0jqr8aeeHSn5pMEVD4aTrI,34,"['irish electronic', 'nu disco']"
5K4W6rqBFWDnAN6FQUkS6x,89,"['chicago rap', 'hip hop', 'rap']"
2auiVi8sUZo17dLy1HwrTU,57,"['afrofuturism', 'alternative r&b', 'r&b', 'urban contemporary']"
5WwEQwX3ruZofwDDqtOXwI,41,"['dub', 'reggae', 'roots reggae']"
3lLHpTOJ11tWiUNGYN14gt,55,"['indie soul', 'irish hip hop']"
1eEfMU2AhEo7XnKgL7c304,65,"['adult standards', 'mellow gold', 'soft rock']"
4sf3QZW8a3xZ14IGsOAzoy,45,"['alternative dance', 'electronica', 'filter house']"
1ewyVtTZBqFYWIcepopRhp,45,"['chicago rap', 'indie hip hop', 'underground hip hop']"
6iYbPOEp95g1DM2wlcfICI,10,[]
1pggi3bfbAPkwrylE63MEO,40,"['hi-nrg', 'italo disco']"
7qMxLMZgfIeZloY2EjWiPt,24,['swedish synth']
5obQFNrkFoWB51hm1JTHMw,34,"['chicago house', 'classic house']"
3pFdWevB0GwEJUs9VH9434,2,[]
64FQb5lUDKS72l9d8OjDLT,15,['deep disco']
1arUaR84JlrYFPAjZaBKSq,19,['italo disco']
36rey1TxHa81Az8CqZpsJ4,32,"['float house', 'frankfurt electronic']"
57BZS4rJRWsKpLXxkKV3Kq,8,['italo disco']
0bkKoJMetqQHeIsYSWNRf5,3,[]
0bNYEpiQYws8Cwf4nsYegC,11,[]
37uLId6Z5ZXCx19vuruvv5,49,"['alternative dance', 'dance rock', 'electronica', 'indie rock', 'indietronica', 'neo-synthpop', 'new rave']"
5VCQ8900dCc1NXQlWnccIb,37,['memphis hip hop']
6poDCHAO9nvG3TB7Nzn1WD,22,[]
3FGfYl9PFgE8uCx7SNOEwD,15,"['arab groove', 'neo-manele']"
0wYxlxMUxoFfy6MxiDwTpU,33,['brazilian jazz']
2HHFbP3OFh0bOgdnMYfqsc,32,['afrobeat']
5HNkGissAKlCv88sus7rVO,41,"['indie jazz', 'indie soul', 'uk contemporary jazz']"
6lay1nwbE6hTx1jivysUAL,55,"['alternative r&b', 'escape room', 'lgbtq+ hip hop', 'trap queen']"
1pnciyHx1BO7b1EqyatTrx,23,"['j-indie', 'japanese alternative pop', 'japanese alternative rock']"
0StJhTOwSFMrgRwDGnnE2S,24,"['japanese jazz', 'japanese jazz fusion', 'japanese jazztronica', 'japanese soul']"
4cSyPcpldERtF4eL3NB9dn,38,"['j-rock', 'japanese alternative rock']"
7uuvPwRD3I1UHDPNnbaY6C,30,['synth funk']
1V1HDPQwGOyUIr9KB6Oq7Q,34,"['j-rock', 'japanese alternative rock', 'japanese indie pop', 'japanese soul']"
6gU7qtF5B31WwdgkNwF1XK,46,"['abstract beats', 'indie jazz']"
1lBnm3edbDJ7KbWSHzSGQP,37,"['japanese r&b', 'japanese soul']"
4YC8d6LulqAmlZcNKw7c5L,14,[]
1HMhQzj2QXxR40zGDdaK6y,46,['uk alternative hip hop']
6SsTlCsuCYleNza6xGwynu,51,"['swedish electropop', 'swedish idol pop', 'swedish pop']"
5Q81rlcTFh3k6DQJXPdsot,57,"['channel islands indie', 'escape room', 'hyperpop', 'indie soul', 'vapor soul']"
7x7rCZwlkVvRGOQVeDqND8,21,"['indian electronic', 'indian indie']"
5uQyXHg4ph7gNlnZHxt9kX,38,"['cosmic american', 'psychedelic folk rock']"
1uiEZYehlNivdK3iQyAbye,63,"['indie soul', 'jazz pop']"
6QCttAKxcVfrZbxmN1I8RP,20,['old school rap francais']
1xpBuU9oUPQIYw2bP0XOu8,26,['rare groove']
0LyfQWJT6nXafLPZqxe9Of,0,[]
5eitAUlYmlha3LLWg7aBn5,35,"['art pop', 'electra', 'electronica', 'spectra']"
4LLpKhyESsyAXpc4laK94U,79,"['hip hop', 'pittsburgh rap', 'rap']"
7d64ZVOXg02y73HB5UMqkb,43,['art pop']
4V8LLVI7PbaPR0K2TGSxFF,82,"['hip hop', 'rap']"
1RXNxRPv6J0qoUePp8mjZl,11,[]
59tGkpbXddUafUeFgZ9rIt,19,"['arab groove', 'bmore']"
2XiGESIh2E2ockoVUG4NGv,22,"['uk experimental electronic', 'weightless']"
0O3mV0IW4pJRQStTUo2y3z,24,"['jamaican ska', 'rocksteady']"
0FNfiTQCR5o3ounOlWzm1d,41,['experimental hip hop']
5aLDWFw5qUmTWnEuevuhYG,50,"['alternative r&b', 'arab alternative', 'indie r&b', 'sudanese pop']"
3ZJxEmjYZd5VOqZ8o3aXiL,50,['alternative r&b']
6kNluNBHa4sh5BKIvyiDgf,46,"['fluxwork', 'fourth world']"
3jk39CGeaaSO3FPKNx1RUx,61,"['alternative r&b', 'lgbtq+ hip hop']"
0dtmnZBKsEGpSCpdcr3pRc,29,[]
7za6M9P94wuMsOVCHopTsI,50,"['alternative r&b', 'uk contemporary r&b']"
6Ip8FS7vWT1uKkJSweANQK,74,['uk hip hop']
5cj0lLjcoR7YOSnhnX0Po5,84,"['dance pop', 'pop']"
6Ct2i7GVUUTdw9V9eDcLQw,24,[]
1KIT43QU793ZmRpuuQYrpy,32,"['classic house', 'disco house', 'uk house', 'vocal house']"
2ICR2m4hOBPhaYiZB3rnLW,67,['experimental r&b']
6vWDO969PvNqNYHIOW5v0m,86,"['pop', 'r&b']"
3F2Y683ovlWT53WKCeq0oj,42,"['atl hip hop', 'conscious hip hop', 'dirty south rap', 'hardcore hip hop', 'old school atlanta hip hop', 'southern hip hop']"
0u8fuhFdG3E8WKsqQXy63B,23,"['french hip hop', 'old school rap francais']"
4JLuMu6NZUAU8gYhrzvOdX,37,['indie hip hop']
0mq8nei4ndPkb0uWkqx12k,22,['deep funk']
2d8cMSPIFolHyxuox8ESfm,31,['uk alternative hip hop']
4GyYa2wB1SohURhDwDCCnQ,28,['chillwave']
4Z8W4fKeB5YxbusRsdQVPb,78,"['alternative rock', 'art rock', 'melancholia', 'oxford indie', 'permanent wave', 'rock']"
5IcR3N7QB1j6KBL8eImZ8m,70,"['gangster rap', 'hip hop', 'pop rap', 'rap', 'southern hip hop', 'trap']"
5wZOrGWdg4hq7KIRMupJdI,42,"['downtempo', 'future garage', 'intelligent dance music', 'lo-fi house', 'wonky']"
6f5lOlSFJw9K79gaNnmWAd,41,"['alternative r&b', 'art pop', 'electra', 'escape room', 'experimental pop', 'spectra', 'uk contemporary r&b']"
0wXQORjv4ChlykdyzWUJ4X,40,"['alternative hip hop', 'boom bap', 'buffalo hip hop', 'upstate ny rap']"
06s35sbFfZJUEwFjAaZfiW,55,['boom bap espanol']
6R9Mv0bgGE4Tqxna1q5Mrj,47,"['funk', 'jazz funk', 'jazz vibraphone']"
4i5Og2hJZsM7zDX4Msj8Zk,19,['rare groove']
5tA28joO5iZ0eCnvyctqRH,47,"['indie soul', 'uk contemporary r&b']"
1HvH97rzvCH6lfnLlgyfke,44,['australian hip hop']
0BwRrZKiv4NIiVcLgONuOh,14,['chamber psych']
2vTtjIqZ7hW0W15t1ApKTB,33,"['balearic', 'electronica', 'norwegian space disco', 'nu disco']"
4qwGe91Bz9K2T8jXTZ815W,62,"['dance pop', 'r&b', 'urban contemporary']"
27XI002zivG9xuzrZ9dIb1,35,"['quiet storm', 'soul blues', 'southern soul']"
7qShKycqNUP0GLEiTENDVZ,48,['disco']
3GQboECxDT1xqPPWC30p7v,56,"['alternative r&b', 'canadian contemporary r&b', 'indie soul']"
1EpyA68dKpjf7jXmQL88Hy,50,"['alternative r&b', 'chicago rap']"
4Js9qeA7KMFyjBYHEjFaeJ,34,['experimental r&b']
6HQYnRM4OzToCYPpVBInuU,54,"['afrofuturism', 'contemporary jazz', 'indie soul', 'jazz', 'jazz saxophone']"
43JlwunhXm1oqdKyOa2Z9Y,55,"['alternative r&b', 'australian r&b', 'indie soul', 'shiver pop']"
20dRvQDfCTLJU0pgq13ZYp,45,"['alternative hip hop', 'boom bap']"
20B6eaXUEN0NOvJqdebu7L,28,['post-disco']
7nwUJBm0HE4ZxD3f5cy5ok,67,"['classic soul', 'jazz blues', 'memphis soul', 'neo soul', 'soul', 'southern soul', 'vocal jazz']"
6pohviZSNRueSX7uNu63ZX,40,"['deep house', 'detroit house', 'detroit techno', 'electronica']"
3pvRbmrqOyFxB2Eext4Dki,33,"['afrofuturism', 'british jazz', 'contemporary jazz', 'progressive jazz fusion']"
6lTiYE2IL4FUqf0CgGjI5i,40,"['chill abstract hip hop', 'indie hip hop', 'nyc rap']"
0S1SjYebdSaiMpI8xSW2Wb,43,"['sophisti-pop', 'yacht rock']"
3rxIQc9kWT6Ueg4BhnOwRK,52,['soul jazz']
2jS7I1u7BpgWT9ssG62Zr1,51,"['british soul', 'new romantic', 'new wave pop']"
3MdG05syQeRYPPcClLaUGl,62,"['adult standards', 'disco', 'motown', 'quiet storm', 'soft rock', 'soul']"
47V7QCymL7BMSADw2RrKdD,23,['instrumental soul']
16y7sGO0GJMVHDFgj9MNcd,32,[]
5agXR9PXcQ3whCRLu8LeeN,22,['wonky']
2TLYSzGyVYkxAgYSCqUnQj,44,"['canadian hip hop', 'uk alternative hip hop', 'underground hip hop']"
7mEIug7XUlQHikrFxjTWes,65,"['adult standards', 'brill building pop', 'folk rock', 'mellow gold', 'singer-songwriter', 'soft rock', 'yacht rock']"
6qI4LTzMRpTxRzMZPvv2C6,45,"['classic soul', 'disco', 'funk', 'post-disco', 'quiet storm', 'soul']"
3LfO03nEZMdWNHG2tLpMa0,47,"['disco', 'motown', 'quiet storm']"
4gQEXxzqwNmQwjU0Wc0Ioe,37,"['boogie', 'disco', 'funk', 'popping', 'post-disco', 'quiet storm']"
5VcrwzYyoX3WUTbkaqcIvN,35,[]
5jypR313fdSfpa6y1GMLqZ,33,"['afrobeats', 'alte', 'nigerian pop']"
5quzk8QzHrBaPWz4JH15cj,24,[]
6ywMpa6AmGJpV5Sbyy58Js,41,['british jazz']
5Ph4BCHTBnS7CJctvtUDkp,39,[]
7IPimpFl8df3dGRlhuKKpm,7,['modern funk']
6Y4i8HZmnyCHhrm8WZrqto,18,['afro-funk']
022EiWsch2zvty0qBUksDO,46,['british soul']
5mUcc8OOP4RuzrupeGYwW5,36,"['indie jazz', 'indie soul', 'uk contemporary jazz']"
17U2ImH5IyYMvjkCfPhMHT,49,"['hi-nrg', 'new romantic', 'new wave pop', 'sophisti-pop', 'synthpop']"
1zuJe6b1roixEKMOtyrEak,66,['soft rock']
1UeJUgtljuwghA1uzunLTj,2,[]
0WCfu8x76QX3CjVgiE3Hn2,40,"['liquid funk', 'manchester hip hop']"
4Jf1z5Lvop0Y5GmYjsqh1l,27,[]
5K0rbdBrs2tNXe5LeWMATT,63,"['funk', 'p funk', 'soul']"
4John8fJ3LKqFho0pselVr,50,['alternative hip hop']
6D7h7R79IZjqJC2GM2wzyY,46,"['brit funk', 'classic soul', 'disco', 'funk', 'motown', 'p funk', 'post-disco', 'quiet storm', 'soul']"
78xUyw6FkVZrRAtziFdtdu,56,"['conscious hip hop', 'east coast hip hop', 'hip hop', 'philly rap', 'political hip hop']"
2RP4pPHTXlQpDnO9LvR7Yt,53,"['alternative r&b', 'british soul', 'indie soul', 'neo soul', 'pop soul', 'soul']"
33nwA09TKiO0nWmUrI3E1I,34,[]
7cAlvWK5rgMmJ37j7woN8l,41,[]
6bwkMlweHsBCpI2a0C5nnN,46,"['grime', 'uk hip hop']"
0oGOUVzYlcCWFLHgBrSblE,18,['soulful house']
2WBJQGf1bT1kxuoqziH5g4,71,"['deep house', 'house']"
37CyZqs6qCIOn5nj7L04bV,29,"['japanese electronic', 'japanese house']"
4IJczjB0fJ04gs4uvP0Fli,66,"['dance pop', 'pop rap']"
54R6Y0I7jGUCveDTtI21nb,68,['europop']
0yYppbKbq3RznW2XO9oNqt,14,[]
2FwJwEswyIUAljqgjNSHgP,57,"['electropop', 'uk dance']"
0Ek89uaJyo6NfWK22awFvI,43,['alternative r&b']
1eSFjbv86usit5ZF5ywtLf,30,"['london rap', 'uk alternative hip hop']"
039zhJoEkboZ8Ii6K40Fb6,44,"['grime', 'uk hip hop']"
3sJQwG0SsGRyv5C5kh4o9a,45,"['alternative r&b', 'canadian contemporary r&b', 'canadian pop', 'montreal indie']"
2rxiXXKdtR1e3ByeaGs7tv,15,[]
4GoD5FJCgC0lbzde7ly44M,55,"['indie soul', 'modern alternative pop']"
3DCWeG2J1fZeu0Oe6i5Q6m,73,"['french hip hop', 'pop urbaine', 'rap conscient']"
2tMOCIpxj6jwM9e6pmwGiP,42,['underground hip hop']
3QFiymmbJlVBPpnrOatEAk,51,"['filter house', 'french indie pop', 'french indietronica', 'new french touch']"
21UPYSRWFKwtqvSAnFnSvS,64,"['afro r&b', 'afrobeats', 'alternative r&b', 'ghanaian alternative', 'ghanaian pop']"
6Yae9Ia1nq6JLLojBzwN1r,49,"['deep house', 'future garage', 'indie soul', 'swedish electronic', 'swedish house', 'swedish synthpop']"
6yeeXqk3RxV7l5DxmlXMnw,48,['jazz house']
2eogQKWWoohI3BSnoG7E2U,61,"['disco', 'hi-nrg', 'new wave pop', 'soft rock']"
4RVnAU35WRWra6OZ3CbbMA,68,"['australian dance', 'australian pop', 'dance pop', 'eurodance', 'new wave pop']"
5z9wLR0RGBcWMXr4fCZW0K,53,"['alternative r&b', 'uk contemporary r&b']"
2SJ3xpG9fseCPIqePAGp6o,29,['indie jazz']
05YrP00agTrYezUyAsukKf,38,"['indie jazz', 'indie soul', 'uk contemporary jazz']"
34zbMuAgXxsgqnGXSxWvCR,42,['psychedelic hip hop']
2kVmW0EZG23dqsqeRZ4Jg0,44,"['alternative r&b', 'uk contemporary r&b']"
0KydPQPUUoTNhmiHKOg5Er,43,"['chillwave', 'denton tx indie', 'hypnagogic pop', 'indietronica', 'neo-synthpop']"
65RJIgxb7uYgeQVKacbp82,10,[]
05KDKIpxshxrB9BMewaCBW,39,[]
0BZg8Kjli49s7olznI1vs8,20,[]
28EyduqESEOVMO6vglvaUZ,48,"['indie soul', 'uk alternative pop']"
526SiOeohcxxzAqB1JCuQb,45,[]
0L18KxnMWgXorB5oVDRGzR,15,['experimental club']
5Tw1qBajGRE96Xh2e7mxpZ,16,[]
5sWLqFd05O4FR31mmyNLkZ,41,['experimental r&b']
7Go2Fj2YWEQkYBqTVQArYi,32,"['electronica', 'hamburg electronic', 'microhouse', 'minimal techno']"
1YvN5uOGQkHVUUlZUcnotD,32,"['balearic', 'electronica', 'future garage', 'microhouse', 'minimal techno']"
6kBDZFXuLrZgHnvmPu9NsG,62,"['ambient', 'braindance', 'electronica', 'intelligent dance music', 'uk experimental electronic']"
2xe8IXgCTpwHE3eA9hTs4n,53,"['art pop', 'electropop', 'indie poptimism', 'indietronica', 'shimmer pop']"
0NIIxcxNHmOoyBx03SfTCD,65,"['alternative r&b', 'dance pop', 'metropopolis', 'pop', 'r&b', 'urban contemporary']"
27FGXRNruFoOdf1vP8dqcH,62,"['dance pop', 'hip pop', 'pop rap', 'r&b', 'urban contemporary']"
63XBtGSEZINSyXylZxEUbv,66,"['alternative r&b', 'r&b']"
5zfEatKLDdRkgbw6sdLBAQ,49,"['afroswing', 'london rap', 'uk hip hop']"
63h1vcgwz5lbgfiIyF6mcs,32,['uk alternative hip hop']
70gP6Ry4Uo0Yx6uzPIdaiJ,66,"['queens hip hop', 'rap', 'sudanese hip hop', 'sudanese pop', 'underground hip hop']"
4GcpBLY8g8NrmimWbssM26,43,"['abstract beats', 'indie soul', 'instrumental hip hop', 'synth funk', 'wonky']"
5dncbrnveDMX9DgxcedeUg,45,"['chicago house', 'classic house', 'deep house', 'latin house', 'soulful house']"
5ITI6SEoUZMIXXkzCfr4oE,60,"['dance pop', 'uk dance']"
3cIXmCH7iNcslTbwrwS7zy,41,"['filter house', 'indie soul', 'nu disco', 'uk dance']"
6yTNMMqumesCWhMJ47HB2a,44,"['dub', 'reggae', 'roots reggae']"
3NKVm2Jedcf6ibJr6pMUVx,48,['canadian electronic']
5MnToV7aAt2Zy9ag3DAsna,31,['uk dance']
7Fo8TAyGJr4VmhE68QamMf,54,"['melancholia', 'new romantic', 'new wave', 'new wave pop', 'sophisti-pop', 'synthpop']"
4cUkGQyhLFqKHBtL58HYVp,59,"['indie soul', 'la pop']"
2T5NLCuN31j79zbxZ2XCSA,39,['uk dance']
6jOz2B9qeID4dLP1o8bFGf,47,"['deep house', 'electronica', 'indie soul', 'nu disco']"
1Rwokb27xxRMZC0zWA8i6C,32,"['swedish electronic', 'swedish house']"
59xdAObFYuaKO2phzzz07H,31,"['breaks', 'float house', 'future garage', 'modern jungle']"
5goo6zwHX9nuOcUFXXwSin,31,['uk house']
72dCrABG4WTtpewWk7sc8v,33,['belgian edm']
5Vuvs6Py2JRU7WiFDVsI7J,61,"['alternative r&b', 'r&b']"
3k5CKYmmh2MjzAl9Xo5tpt,24,"['brit funk', 'post-disco']"
1zKp43H1kLHOTkJAeyTIkf,49,['post-disco']
7CSVLVGfYClzI2061XKrWe,34,"['deep house', 'deep soul house', 'float house', 'nu disco']"
4S8UOAApPhwz9WcVOj13VO,29,['nu disco']
7jDblfQQLFAZCKXFfoGZ9Q,49,['drumless hip hop']
0IKVDL3N8vpYgeNOV6np14,40,['uk alternative hip hop']
0lAWpj5szCSwM4rUMHYmrr,78,"['indie rock italiano', 'italian pop']"
5e4Dhzv426EvQe3aDb64jL,69,"['canadian country', 'canadian pop', 'contemporary country', 'country', 'country dawn']"
52XSRQqTAfZ8ZrIqkQvQyA,30,"['float house', 'lo-fi house']"
3ycxRkcZ67ALN3GQJ57Vig,69,"['alternative r&b', 'indie soul']"
1iNqsUDUraNWrj00bqssQG,63,"['hip hop', 'pop rap', 'rap']"
2XmYUy3NJHRuT3hBb8IS76,25,[]
1yxSLGMDHlW21z4YXirZDS,77,"['dance pop', 'pop', 'pop rap']"
3UYgneqZCePK5PhrHE8E9U,31,['dutch hip hop']
1IEmy7NUSGRZijdZoJe90C,22,['belgian hip hop']
7h01MzzV4zMo39ocJpJiCi,27,['indie hip hop']
5YZ5AExR68U3ZblH6HcO6B,56,['alternative r&b']
1ILwJ5zliBLMsRARQJjOMp,37,"['electronica', 'trip hop']"
0Cuhw7pLCK8ViTUqsaGR0W,16,['psychedelic soul']
31NF3yc9DoAdh2bgR6mY04,30,['jazz drums']
1mwP5J1kB8clYx0SoNL0uh,47,['uk house']
0EgHhNmWcjusA7F2heSD0O,45,"['chamber psych', 'electrofox']"
1vaNGxPiwE1mrIZvU7fOSN,15,"['afrofuturism', 'jazz funk', 'spiritual jazz']"
2OELvPolUUefy9oQNgs8rj,7,['jazz funk']
